continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Europe,Belarus,2007,female,25-34 years,56,711481,7.87,Belarus2007,,"45,277,399,814",4898,Generation X
Europe,Belarus,2007,female,15-24 years,37,768164,4.82,Belarus2007,,"45,277,399,814",4898,Millenials
Europe,Belarus,2007,male,5-14 years,9,500931,1.8,Belarus2007,,"45,277,399,814",4898,Generation Z
Europe,Belarus,2007,female,5-14 years,3,474089,0.63,Belarus2007,,"45,277,399,814",4898,Generation Z
Europe,Belarus,2008,male,75+ years,131,159724,82.02,Belarus2008,,"60,763,483,146",6601,Silent
Europe,Belarus,2008,male,35-54 years,961,1395695,68.85,Belarus2008,,"60,763,483,146",6601,Boomers
Europe,Belarus,2008,male,55-74 years,481,716132,67.17,Belarus2008,,"60,763,483,146",6601,Silent
Europe,Belarus,2008,male,25-34 years,375,737364,50.86,Belarus2008,,"60,763,483,146",6601,Generation X
Europe,Belarus,2008,male,15-24 years,234,778552,30.06,Belarus2008,,"60,763,483,146",6601,Millenials
Europe,Belarus,2008,female,75+ years,63,432516,14.57,Belarus2008,,"60,763,483,146",6601,Silent
Europe,Belarus,2008,female,35-54 years,184,1514338,12.15,Belarus2008,,"60,763,483,146",6601,Boomers
Europe,Belarus,2008,female,55-74 years,127,1059632,11.99,Belarus2008,,"60,763,483,146",6601,Silent
Europe,Belarus,2008,female,25-34 years,66,723117,9.13,Belarus2008,,"60,763,483,146",6601,Generation X
Europe,Belarus,2008,female,15-24 years,29,745464,3.89,Belarus2008,,"60,763,483,146",6601,Millenials
Europe,Belarus,2008,male,5-14 years,5,484885,1.03,Belarus2008,,"60,763,483,146",6601,Generation Z
Europe,Belarus,2008,female,5-14 years,2,458327,0.44,Belarus2008,,"60,763,483,146",6601,Generation Z
Europe,Belarus,2009,male,75+ years,145,159050,91.17,Belarus2009,,"49,209,523,810",5366,Silent
Europe,Belarus,2009,male,35-54 years,903,1390214,64.95,Belarus2009,,"49,209,523,810",5366,Boomers
Europe,Belarus,2009,male,55-74 years,466,726459,64.15,Belarus2009,,"49,209,523,810",5366,Silent
Europe,Belarus,2009,male,25-34 years,445,754796,58.96,Belarus2009,,"49,209,523,810",5366,Generation X
Europe,Belarus,2009,male,15-24 years,270,749519,36.02,Belarus2009,,"49,209,523,810",5366,Millenials
Europe,Belarus,2009,female,75+ years,74,434130,17.05,Belarus2009,,"49,209,523,810",5366,Silent
Europe,Belarus,2009,female,55-74 years,144,1073032,13.42,Belarus2009,,"49,209,523,810",5366,Silent
Europe,Belarus,2009,female,35-54 years,165,1507662,10.94,Belarus2009,,"49,209,523,810",5366,Boomers
Europe,Belarus,2009,female,25-34 years,74,737605,10.03,Belarus2009,,"49,209,523,810",5366,Generation X
Europe,Belarus,2009,female,15-24 years,45,716695,6.28,Belarus2009,,"49,209,523,810",5366,Millenials
Europe,Belarus,2009,male,5-14 years,9,473483,1.9,Belarus2009,,"49,209,523,810",5366,Generation Z
Europe,Belarus,2009,female,5-14 years,3,447324,0.67,Belarus2009,,"49,209,523,810",5366,Generation Z
Europe,Belarus,2010,male,75+ years,115,158977,72.34,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
Europe,Belarus,2010,male,35-54 years,869,1353782,64.19,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
Europe,Belarus,2010,male,55-74 years,458,744533,61.52,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
Europe,Belarus,2010,male,25-34 years,382,723856,52.77,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
Europe,Belarus,2010,male,15-24 years,240,707657,33.91,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Millenials
Europe,Belarus,2010,female,75+ years,62,432426,14.34,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
Europe,Belarus,2010,female,35-54 years,145,1483086,9.78,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
Europe,Belarus,2010,female,25-34 years,60,715558,8.39,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation X
Europe,Belarus,2010,female,55-74 years,83,1092687,7.6,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Silent
Europe,Belarus,2010,female,15-24 years,39,668827,5.83,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Millenials
Europe,Belarus,2010,male,5-14 years,5,462298,1.08,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation Z
Europe,Belarus,2010,female,5-14 years,1,437506,0.23,Belarus2010,0.7859999999999999,"57,222,490,769",6371,Generation Z
Europe,Belarus,2011,male,75+ years,112,161762,69.24,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Silent
Europe,Belarus,2011,male,55-74 years,415,755610,54.92,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Boomers
Europe,Belarus,2011,male,35-54 years,730,1342175,54.39,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation X
Europe,Belarus,2011,male,25-34 years,340,736247,46.18,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
Europe,Belarus,2011,male,15-24 years,185,676797,27.33,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
Europe,Belarus,2011,female,75+ years,69,441193,15.64,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Silent
Europe,Belarus,2011,female,35-54 years,141,1470135,9.59,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation X
Europe,Belarus,2011,female,55-74 years,91,1104192,8.24,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Boomers
Europe,Belarus,2011,female,25-34 years,42,724263,5.8,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
Europe,Belarus,2011,female,15-24 years,36,639397,5.63,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Millenials
Europe,Belarus,2011,male,5-14 years,10,459834,2.17,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation Z
Europe,Belarus,2011,female,5-14 years,1,435715,0.23,Belarus2011,0.7929999999999999,"61,757,788,945",6902,Generation Z
Europe,Belarus,2013,male,75+ years,125,169369,73.8,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Silent
Europe,Belarus,2013,male,55-74 years,376,786132,47.83,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Boomers
Europe,Belarus,2013,male,35-54 years,609,1316641,46.25,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation X
Europe,Belarus,2013,male,25-34 years,308,759582,40.55,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
Europe,Belarus,2013,male,15-24 years,145,609560,23.79,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
Europe,Belarus,2013,female,75+ years,65,464748,13.99,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Silent
Europe,Belarus,2013,female,35-54 years,111,1438609,7.72,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation X
Europe,Belarus,2013,female,55-74 years,87,1130796,7.69,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Boomers
Europe,Belarus,2013,female,25-34 years,45,739769,6.08,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
Europe,Belarus,2013,female,15-24 years,25,576270,4.34,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Millenials
Europe,Belarus,2013,male,5-14 years,5,471922,1.06,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation Z
Europe,Belarus,2013,female,5-14 years,1,446842,0.22,Belarus2013,0.7959999999999999,"75,527,984,234",8477,Generation Z
Europe,Belarus,2014,male,75+ years,125,172445,72.49,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Silent
Europe,Belarus,2014,male,35-54 years,572,1305009,43.83,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation X
Europe,Belarus,2014,male,55-74 years,341,807337,42.24,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Boomers
Europe,Belarus,2014,male,25-34 years,297,768569,38.64,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
Europe,Belarus,2014,male,15-24 years,128,578690,22.12,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
Europe,Belarus,2014,female,75+ years,53,475110,11.16,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Silent
Europe,Belarus,2014,female,35-54 years,93,1421531,6.54,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation X
Europe,Belarus,2014,female,55-74 years,68,1149649,5.91,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Boomers
Europe,Belarus,2014,female,25-34 years,41,745490,5.5,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
Europe,Belarus,2014,female,15-24 years,15,546952,2.74,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Millenials
Europe,Belarus,2014,female,5-14 years,6,455300,1.32,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation Z
Europe,Belarus,2014,male,5-14 years,2,480895,0.42,Belarus2014,0.7979999999999999,"78,813,839,984",8849,Generation Z
Europe,Belgium,2000,male,75+ years,176,261961,67.19,Belgium2000,0.8740000000000001,"237,904,919,845",24592,G.I. Generation
Europe,Belgium,2000,male,35-54 years,589,1511704,38.96,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Boomers
Europe,Belgium,2000,male,55-74 years,353,952563,37.06,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Silent
Europe,Belgium,2000,male,25-34 years,265,731332,36.24,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Generation X
Europe,Belgium,2000,male,15-24 years,139,631207,22.02,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Generation X
Europe,Belgium,2000,female,35-54 years,253,1481833,17.07,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Boomers
Europe,Belgium,2000,female,55-74 years,180,1067181,16.87,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Silent
Europe,Belgium,2000,female,75+ years,76,484631,15.68,Belgium2000,0.8740000000000001,"237,904,919,845",24592,G.I. Generation
Europe,Belgium,2000,female,25-34 years,69,711759,9.69,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Generation X
Europe,Belgium,2000,female,15-24 years,38,612148,6.21,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Generation X
Europe,Belgium,2000,male,5-14 years,4,628531,0.64,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Millenials
Europe,Belgium,2000,female,5-14 years,1,599175,0.17,Belgium2000,0.8740000000000001,"237,904,919,845",24592,Millenials
Europe,Belgium,2001,male,75+ years,171,271676,62.94,Belgium2001,,"237,841,968,680",24494,Silent
Europe,Belgium,2001,male,35-54 years,686,1524828,44.99,Belgium2001,,"237,841,968,680",24494,Boomers
Europe,Belgium,2001,male,55-74 years,361,961448,37.55,Belgium2001,,"237,841,968,680",24494,Silent
Europe,Belgium,2001,male,25-34 years,239,717487,33.31,Belgium2001,,"237,841,968,680",24494,Generation X
Europe,Belgium,2001,male,15-24 years,118,631774,18.68,Belgium2001,,"237,841,968,680",24494,Millenials
Europe,Belgium,2001,female,75+ years,86,496214,17.33,Belgium2001,,"237,841,968,680",24494,Silent
Europe,Belgium,2001,female,35-54 years,248,1495214,16.59,Belgium2001,,"237,841,968,680",24494,Boomers
Europe,Belgium,2001,female,55-74 years,155,1070496,14.48,Belgium2001,,"237,841,968,680",24494,Silent
Europe,Belgium,2001,female,25-34 years,55,699613,7.86,Belgium2001,,"237,841,968,680",24494,Generation X
Europe,Belgium,2001,female,15-24 years,35,612659,5.71,Belgium2001,,"237,841,968,680",24494,Millenials
Europe,Belgium,2001,male,5-14 years,7,628591,1.11,Belgium2001,,"237,841,968,680",24494,Millenials
Europe,Belgium,2001,female,5-14 years,4,600055,0.67,Belgium2001,,"237,841,968,680",24494,Millenials
Europe,Belgium,2002,male,75+ years,173,280663,61.64,Belgium2002,,"258,860,436,665",26526,Silent
Europe,Belgium,2002,male,35-54 years,636,1532542,41.5,Belgium2002,,"258,860,436,665",26526,Boomers
Europe,Belgium,2002,male,55-74 years,344,976466,35.23,Belgium2002,,"258,860,436,665",26526,Silent
Europe,Belgium,2002,male,25-34 years,235,708881,33.15,Belgium2002,,"258,860,436,665",26526,Generation X
Europe,Belgium,2002,female,55-74 years,186,1080063,17.22,Belgium2002,,"258,860,436,665",26526,Silent
Europe,Belgium,2002,male,15-24 years,107,633971,16.88,Belgium2002,,"258,860,436,665",26526,Millenials
Europe,Belgium,2002,female,35-54 years,242,1503026,16.1,Belgium2002,,"258,860,436,665",26526,Boomers
Europe,Belgium,2002,female,75+ years,66,506614,13.03,Belgium2002,,"258,860,436,665",26526,Silent
Europe,Belgium,2002,female,25-34 years,58,692308,8.38,Belgium2002,,"258,860,436,665",26526,Generation X
Europe,Belgium,2002,female,15-24 years,24,614288,3.91,Belgium2002,,"258,860,436,665",26526,Millenials
Europe,Belgium,2002,female,5-14 years,3,600964,0.5,Belgium2002,,"258,860,436,665",26526,Millenials
Europe,Belgium,2002,male,5-14 years,2,628784,0.32,Belgium2002,,"258,860,436,665",26526,Millenials
Europe,Belgium,2003,male,75+ years,179,289022,61.93,Belgium2003,,"319,002,821,670",32538,Silent
Europe,Belgium,2003,male,35-54 years,684,1538139,44.47,Belgium2003,,"319,002,821,670",32538,Boomers
Europe,Belgium,2003,male,55-74 years,324,991219,32.69,Belgium2003,,"319,002,821,670",32538,Silent
Europe,Belgium,2003,male,25-34 years,221,702195,31.47,Belgium2003,,"319,002,821,670",32538,Generation X
Europe,Belgium,2003,male,15-24 years,121,636426,19.01,Belgium2003,,"319,002,821,670",32538,Millenials
Europe,Belgium,2003,female,55-74 years,169,1090130,15.5,Belgium2003,,"319,002,821,670",32538,Silent
Europe,Belgium,2003,female,35-54 years,218,1509017,14.45,Belgium2003,,"319,002,821,670",32538,Boomers
Europe,Belgium,2003,female,75+ years,60,515520,11.64,Belgium2003,,"319,002,821,670",32538,Silent
Europe,Belgium,2003,female,25-34 years,64,687593,9.31,Belgium2003,,"319,002,821,670",32538,Generation X
Europe,Belgium,2003,female,15-24 years,39,616806,6.32,Belgium2003,,"319,002,821,670",32538,Millenials
Europe,Belgium,2003,male,5-14 years,8,627838,1.27,Belgium2003,,"319,002,821,670",32538,Millenials
Europe,Belgium,2003,female,5-14 years,4,600217,0.67,Belgium2003,,"319,002,821,670",32538,Millenials
Europe,Belgium,2004,male,75+ years,157,297919,52.7,Belgium2004,,"370,885,026,074",37661,Silent
Europe,Belgium,2004,male,35-54 years,618,1542915,40.05,Belgium2004,,"370,885,026,074",37661,Boomers
Europe,Belgium,2004,male,55-74 years,343,1005599,34.11,Belgium2004,,"370,885,026,074",37661,Silent
Europe,Belgium,2004,male,25-34 years,205,696334,29.44,Belgium2004,,"370,885,026,074",37661,Generation X
Europe,Belgium,2004,male,15-24 years,124,638439,19.42,Belgium2004,,"370,885,026,074",37661,Millenials
Europe,Belgium,2004,female,35-54 years,237,1515362,15.64,Belgium2004,,"370,885,026,074",37661,Boomers
Europe,Belgium,2004,female,55-74 years,146,1099444,13.28,Belgium2004,,"370,885,026,074",37661,Silent
Europe,Belgium,2004,female,75+ years,65,525456,12.37,Belgium2004,,"370,885,026,074",37661,Silent
Europe,Belgium,2004,female,25-34 years,55,683475,8.05,Belgium2004,,"370,885,026,074",37661,Generation X
Europe,Belgium,2004,female,15-24 years,28,620047,4.52,Belgium2004,,"370,885,026,074",37661,Millenials
Europe,Belgium,2004,female,5-14 years,6,597900,1.0,Belgium2004,,"370,885,026,074",37661,Millenials
Europe,Belgium,2004,male,5-14 years,3,625132,0.48,Belgium2004,,"370,885,026,074",37661,Millenials
Europe,Belgium,2005,male,75+ years,170,308369,55.13,Belgium2005,0.866,"387,365,750,529",39124,Silent
Europe,Belgium,2005,male,35-54 years,643,1549954,41.49,Belgium2005,0.866,"387,365,750,529",39124,Boomers
Europe,Belgium,2005,male,55-74 years,370,1018252,36.34,Belgium2005,0.866,"387,365,750,529",39124,Silent
Europe,Belgium,2005,male,25-34 years,195,691901,28.18,Belgium2005,0.866,"387,365,750,529",39124,Generation X
Europe,Belgium,2005,female,55-74 years,173,1106872,15.63,Belgium2005,0.866,"387,365,750,529",39124,Silent
Europe,Belgium,2005,female,35-54 years,236,1523342,15.49,Belgium2005,0.866,"387,365,750,529",39124,Boomers
Europe,Belgium,2005,male,15-24 years,98,641284,15.28,Belgium2005,0.866,"387,365,750,529",39124,Millenials
Europe,Belgium,2005,female,75+ years,69,537786,12.83,Belgium2005,0.866,"387,365,750,529",39124,Silent
Europe,Belgium,2005,female,25-34 years,48,681309,7.05,Belgium2005,0.866,"387,365,750,529",39124,Generation X
Europe,Belgium,2005,female,15-24 years,26,624077,4.17,Belgium2005,0.866,"387,365,750,529",39124,Millenials
Europe,Belgium,2005,male,5-14 years,1,622381,0.16,Belgium2005,0.866,"387,365,750,529",39124,Millenials
Europe,Belgium,2005,female,5-14 years,0,595487,0.0,Belgium2005,0.866,"387,365,750,529",39124,Millenials
Europe,Belgium,2006,male,75+ years,142,319905,44.39,Belgium2006,,"409,813,197,842",41135,Silent
Europe,Belgium,2006,male,35-54 years,616,1559144,39.51,Belgium2006,,"409,813,197,842",41135,Boomers
Europe,Belgium,2006,male,55-74 years,333,1029722,32.34,Belgium2006,,"409,813,197,842",41135,Silent
Europe,Belgium,2006,male,25-34 years,217,689593,31.47,Belgium2006,,"409,813,197,842",41135,Generation X
Europe,Belgium,2006,female,55-74 years,167,1113517,15.0,Belgium2006,,"409,813,197,842",41135,Silent
Europe,Belgium,2006,female,35-54 years,229,1532206,14.95,Belgium2006,,"409,813,197,842",41135,Boomers
Europe,Belgium,2006,male,15-24 years,86,645841,13.32,Belgium2006,,"409,813,197,842",41135,Millenials
Europe,Belgium,2006,female,75+ years,64,550950,11.62,Belgium2006,,"409,813,197,842",41135,Silent
Europe,Belgium,2006,female,25-34 years,50,680859,7.34,Belgium2006,,"409,813,197,842",41135,Generation X
Europe,Belgium,2006,female,15-24 years,27,629311,4.29,Belgium2006,,"409,813,197,842",41135,Millenials
Europe,Belgium,2006,female,5-14 years,3,592596,0.51,Belgium2006,,"409,813,197,842",41135,Millenials
Europe,Belgium,2006,male,5-14 years,1,619058,0.16,Belgium2006,,"409,813,197,842",41135,Millenials
Europe,Belgium,2007,male,75+ years,163,331504,49.17,Belgium2007,,"471,821,105,940",47040,Silent
Europe,Belgium,2007,male,35-54 years,578,1567727,36.87,Belgium2007,,"471,821,105,940",47040,Boomers
Europe,Belgium,2007,male,55-74 years,308,1043262,29.52,Belgium2007,,"471,821,105,940",47040,Silent
Europe,Belgium,2007,male,25-34 years,174,689694,25.23,Belgium2007,,"471,821,105,940",47040,Generation X
Europe,Belgium,2007,female,35-54 years,232,1540147,15.06,Belgium2007,,"471,821,105,940",47040,Boomers
Europe,Belgium,2007,female,55-74 years,166,1122161,14.79,Belgium2007,,"471,821,105,940",47040,Silent
Europe,Belgium,2007,male,15-24 years,91,651293,13.97,Belgium2007,,"471,821,105,940",47040,Millenials
Europe,Belgium,2007,female,75+ years,76,563862,13.48,Belgium2007,,"471,821,105,940",47040,Silent
Europe,Belgium,2007,female,25-34 years,40,681575,5.87,Belgium2007,,"471,821,105,940",47040,Generation X
Europe,Belgium,2007,female,15-24 years,22,635389,3.46,Belgium2007,,"471,821,105,940",47040,Millenials
Europe,Belgium,2007,male,5-14 years,6,614877,0.98,Belgium2007,,"471,821,105,940",47040,Generation Z
Europe,Belgium,2007,female,5-14 years,1,588775,0.17,Belgium2007,,"471,821,105,940",47040,Generation Z
Europe,Belgium,2008,male,75+ years,174,341406,50.97,Belgium2008,,"518,625,897,173",51345,Silent
Europe,Belgium,2008,male,35-54 years,648,1573470,41.18,Belgium2008,,"518,625,897,173",51345,Boomers
